name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Left 4 Dead 2,5,1,"1,059",1,40.7,2016/11/25,"張貼於：2016 年 11 月 25 日
支援7.1聲道，殭屍前後左右夾殺非常聲歷其境，聽聲辨位後面來的殭屍在鬼吼鬼叫馬上就被聽到立刻轉頭反擊"
Left 4 Dead 2,3,1,66,1,48.4,2015/6/18,"張貼於：2015 年 6 月 18 日
殭屍萬歲 萬萬歲"
Left 4 Dead 2,3,0,32,1,44.3,2016/9/13,"張貼於：2016 年 9 月 13 日
經典遊戲，真的必須入手一款! 實在好玩!!"
Left 4 Dead 2,3,1,159,1,181.4,2016/8/29,"張貼於：2016 年 8 月 29 日
L4D2 破了""真金不怕火煉""這成就(破玩2代全專家
說真的我不知道要幹嘛 結果今天搞了一堆模組
裡面模組真的超多 聲音我也有改(重度海王星粉粉
還有對抗模式 跟高手玩根本是能跑多遠就多遠"
Left 4 Dead 2,7,1,718,1,"3,686.1",2016/6/30,"張貼於：2016 年 6 月 30 日
非常好玩,有模組可以讓遊戲更耐玩"
Left 4 Dead 2,3,0,58,1,15.7,2018/1/17,"張貼於：2018 年 1 月 17 日
免費獲得的產品

Игра классная, хороший сюжет. Круто играть с друзьями"
Left 4 Dead 2,7,1,"1,498",1,130.2,2016/9/26,"張貼於：2016 年 9 月 26 日
剩下的四个爸爸 2"
Left 4 Dead 2,4,1,213,1,18.7,2018/12/8,"張貼於：2018 年 12 月 8 日
不滅的神作，總有無以言語的魅力，親身體驗將開啟新世界的大門"
Left 4 Dead 2,3,2,35,1,94.2,2018/3/4,"張貼於：2018 年 3 月 4 日
三個豬隊友 幹你她媽的 連一般模式都有夠難過的

這遊戲就是要保護三個豬隊友 她媽的

除非認識真的正常人 不然一般開設的公開房間都是腦包

好玩"
Left 4 Dead 2,4,0,17,1,"4,578.2",2014/6/20,"張貼於：2014 年 6 月 20 日
good game"
Left 4 Dead 2,4,2,176,1,544.3,2017/11/23,"張貼於：2017 年 11 月 23 日
秋季打折
best game ever!!"
Left 4 Dead 2,2,0,97,1,63.0,2017/6/27,"張貼於：2017 年 6 月 27 日
遊戲最大的樂趣就是和朋友們一起失智，
適合大家一起慘叫的遊戲XD"
Left 4 Dead 2,6,0,20,1,"4,457.4",2014/6/27,"張貼於：2014 年 6 月 27 日
幹我虧大了"
Left 4 Dead 2,22,12,424,1,59.2,2015/6/18,"張貼於：2015 年 6 月 18 日
你不玩L4D2？你不知道惡靈勢力2？那你跟我講什麼！"
Left 4 Dead 2,3,0,301,1,31.9,2018/11/23,"張貼於：2018 年 11 月 23 日
和朋友一起玩最棒了"
Left 4 Dead 2,8,6,601,1,630.7,2016/11/25,"張貼於：2016 年 11 月 25 日
秒妹給藥，膽汁貼臉，瞎眼黑槍，踩痰救人；
無事跳樓，客局跑分，機槍秒妹，口水先活；
女人狂笑，坦克空拳，牛搶猴子，胖子炸控；
打鐵 A I ，綠血搶藥， H T 跳海，進場問包。

按C 喵帕斯 罵人 ， 按X嘲諷。"
Left 4 Dead 2,2,0,36,1,"1,384.8",2017/1/26,"張貼於：2017 年 1 月 26 日
nice"
Left 4 Dead 2,3,2,46,-1,11.9,2017/7/4,"張貼於：2017 年 7 月 4 日
您好 我沒有開啟任何不明程式或違法程式 只是在玩遊玩別人的伺服器遊戲下載所需的插件而已 也在STEAM工作坊下載一些網友製作的插件 今天2017/06/29 下午21:50左右開啟STEAM就被告知遊戲： Left 4 Dead 2被VAC封鎖
然而回復客服都快1星期了還沒結果 如果使用工作坊是視為外掛作弊.那麼幹嘛用出工作坊的這內容出來.."
Left 4 Dead 2,5,0,71,1,"1,745.7",2017/11/27,"張貼於：2017 年 11 月 27 日
很耐玩，而且模組很多，可以嘗試許多新東西XD"
Left 4 Dead 2,3,0,165,1,11.3,2017/9/25,"張貼於：2017 年 9 月 25 日
是個需要朋友的遊戲"
Left 4 Dead 2,2,0,275,1,22.3,2014/1/18,"張貼於：2014 年 1 月 18 日
多年前出的遊戲現在還玩不膩,讚"
Left 4 Dead 2,3,0,15,1,338.7,2017/3/6,"張貼於：2017 年 3 月 6 日
工作坊可以改東方,艦娘,MIKU,二戰槍,只差沒出鋼彈
真的超讚,玩不膩,專家模式才是好玩
社群伺服器有超多人連線戰役(8人以上)也超好玩"
Left 4 Dead 2,5,0,233,1,360.2,2014/6/6,"張貼於：2014 年 6 月 6 日
經典,相信大多數的Gamer都玩過,如果你還沒試過,不妨特賣買來試試,或是看看V社會不會免費派...想當年我正價買入啊...

故事:上品

像TF2一樣,L4D2有漫畫說故事,也有一定的發展,同時不缺彩蛋

畫質:中上品

Source的畫質發揮得比前作(HL2)好

音樂:上品

不同地圖不同風格,還有讓人緊張刺激的音樂

耐玩:中上品

很好玩的遊戲,想當年每天玩,天天有空就玩...當然過了幾年,就沒熱誠了

難度:中品

戰役有不同難度給你選擇,新手玩簡單,高手玩專家,各行其是,但對抗難不難,就得看隊友了

操作:上品

不會有操作困難的,放心

總體為上品,值得收藏!"
Left 4 Dead 2,3,0,20,1,395.2,2014/1/27,"張貼於：2014 年 1 月 27 日
這個遊戲對我意義重大 改變了我很多 跟我比較熟的朋友們都知道 我是一個熱愛惡靈勢力的人 超級愛!! 甚至請人把生日蛋糕做成L4D2的XD 也因為有了L4D2 也嘗試拍片 雖然不是很有名 但我樂在其中 或許會有人想 這已經是老遊戲了 怎麼還在玩？
但 在我心目中 惡靈勢力2永遠是第一名 永遠是玩不膩的 永遠是最好玩的!"
Left 4 Dead 2,3,0,56,1,596.5,2014/6/20,"張貼於：2014 年 6 月 20 日
免費獲得的產品

GOOD GAME"
Left 4 Dead 2,3,2,49,1,"1,285.2",12/13,"張貼於：12 月 13 日
遊戲內劇情飽滿,角色性格鮮明,大量資訊可供發掘: 不同角色不同角度。對抗過程有趣而暢快。期待3代的到來。"
Left 4 Dead 2,3,0,310,1,150.2,2017/3/13,"張貼於：2017 年 3 月 13 日
mod game
otaku game
I love Hatsune Miku"
Left 4 Dead 2,4,0,46,1,405.7,2018/9/11,"張貼於：2018 年 9 月 11 日
雖然這款遊戲已經9年了 不過依舊是經典
就算收藏庫裡有再多3A大作 玩到最後還是會忍不住點開L4D2回味一下

玩不完的MOD 狂打自己人的智障隊友(?
還有被一堆小殭屍踩在地上踐踏 隊友直接烙跑不救你 怒譙髒話之外卻又無能為力的無助感(#
每次進去房間裡面都會有不同的樂趣在

便宜 好玩
最重要的
ｃｌａｓｓｉｃ


題外話:所以什麼時候才要出L4D3(敲碗"
Left 4 Dead 2,3,0,56,1,"2,012.2",10/31,"張貼於：10 月 31 日
這款老遊戲真的很棒又有很多模組跟地圖根本玩不膩 但判定問題是缺憾"
Left 4 Dead 2,4,0,42,1,68.3,2018/7/28,"張貼於：2018 年 7 月 28 日
你下載了這遊戲 卻沒裝模組那就等於沒玩了"
Left 4 Dead 2,2,0,65,1,172.2,2017/11/24,"張貼於：2017 年 11 月 24 日
官方的地圖玩久了就無聊了 但是有很多玩家做的地圖跟模式能玩"
Left 4 Dead 2,3,2,742,1,218.5,2016/7/21,"張貼於：2016 年 7 月 21 日
經典作之一 對抗或COOP都好玩
還有很多MOD能增加耐玩度"
Left 4 Dead 2,2,0,341,1,347.0,2015/6/15,"張貼於：2015 年 6 月 15 日
至今還是受玩家們菁來的多人合作GAME, 希望會有新作!"
Left 4 Dead 2,2,0,167,1,295.5,2014/1/15,"張貼於：2014 年 1 月 15 日
很好玩的遊戲..."
Left 4 Dead 2,2,0,77,1,138.3,2017/11/11,"張貼於：2017 年 11 月 11 日
聖誕節特價時買的買回來就一直打到現在啦,線上跟團把五個戰役都大致上打過了
無聊時打打殭屍, 殭屍無限~可以發洩情緒,連線很多人玩,Steam工作坊插件或模組很多讚"
Left 4 Dead 2,4,0,141,1,12.6,2016/8/15,"張貼於：2016 年 8 月 15 日
超棒的打殭屍遊戲"
Left 4 Dead 2,3,0,45,1,149.7,2017/7/2,"張貼於：2017 年 7 月 2 日
和好友玩很爽www"
Left 4 Dead 2,7,1,"1,503",1,5.9,2016/12/29,"張貼於：2016 年 12 月 29 日
初次接触的丧尸题材游戏，记得第一次玩时是当恐怖游戏玩的~哈哈，初中时网吧四连坐，美好的回忆。"
Left 4 Dead 2,4,0,237,1,989.2,2014/9/11,"張貼於：2014 年 9 月 11 日
好玩得不用說!!"
Left 4 Dead 2,3,1,39,1,420.2,12/19,"張貼於：12 月 19 日
免費獲得的產品

多人連線遊戲裡樂趣與平衡兼具的遊戲
唯一的缺點就是官方地圖關卡比較少
只要有續作我一定買"
Left 4 Dead 2,3,0,11,1,121.3,12/11,"張貼於：12 月 11 日
非常經典的遊戲!陪著我長大"
Left 4 Dead 2,4,0,6,1,542.2,11/2,"張貼於：11 月 2 日
到了2020年還是沒有可以超越它的遊戲所以要出3了沒?"
Left 4 Dead 2,4,0,327,1,415.8,12/14,"張貼於：12 月 14 日
一款2009年上市的非對稱對抗遊戲能讓我玩到幾百個小時。
簡單分享幾個優點:
其一:為數眾多的工作坊，不同地圖、不同槍枝，每次遊戲都是全然不同的體驗。
其二:很純粹的射擊體驗，有種洗盡鉛華、返璞歸真的感覺。現在太多射擊遊戲都附加了RPG、等級、技能系統，反而沒有那種最簡單的快樂。一把槍面對排山倒海而來的殭屍，簡單一字就是【爽】。
其三:一枚銅板的價格不怕你找不到隊友，時至今日在線遊玩人數依然很多，多人遊戲最怕找不到隊友，哪怕音效、畫面、打擊感有多出色，沒朋友沒有遊戲體驗，一切只是空談。
缺點:
唯一的缺點大概是這遊戲已經浪費了我快400小時。

期待 Back 4 Blood 的到來。"
Left 4 Dead 2,4,0,54,1,1.1,7/24,"張貼於：7 月 24 日
我再也不會趴窗台ㄌ
怕怕 哭哭"
Left 4 Dead 2,2,1,9,-1,114.9,6/29,"張貼於：6 月 29 日
免費獲得的產品

還是很討厭自動平衡"
Left 4 Dead 2,2,1,30,1,348.3,6/28,"張貼於：6 月 28 日
隊友(臭狼)救我啊 我被Hunter抓了啦吼(´･ω･`)"
Left 4 Dead 2,2,0,28,1,22.0,5/27,"張貼於：5 月 27 日
Wow, 好正呀, 好好玩呀"
Left 4 Dead 2,2,3,39,1,252.7,4/19,"張貼於：4 月 19 日
World War Z (L4D3) on STEAM. .... waitinnnnnnnnnnng"
Left 4 Dead 2,2,0,12,1,10.3,2/28,"張貼於：2 月 28 日
蒸蚌"
Left 4 Dead 2,2,1,6,1,554.9,1/2,"張貼於：1 月 2 日
所有殭屍裡面還是這款最好玩
但是只有那幾張地圖真的會玩膩"
Left 4 Dead 2,2,0,24,1,"2,046.2",2018/12/18,"張貼於：2018 年 12 月 18 日
好玩"
Left 4 Dead 2,2,0,137,1,64.7,2018/11/24,"張貼於：2018 年 11 月 24 日
跟朋友一起殺殭屍就是爽
儘管時日已久但這遊戲仍是許多新作無法超越的眾樂遊戲"
Left 4 Dead 2,3,0,167,1,224.0,2018/11/22,"張貼於：2018 年 11 月 22 日
good"
Left 4 Dead 2,3,0,44,1,33.4,2018/11/22,"張貼於：2018 年 11 月 22 日
免費獲得的產品

過左甘多年都仲有玩既好game"
Left 4 Dead 2,2,0,125,1,32.5,2018/7/21,"張貼於：2018 年 7 月 21 日
免費獲得的產品

這是一款真正的殭屍遊戲"
Left 4 Dead 2,4,0,15,1,67.5,2018/7/15,"張貼於：2018 年 7 月 15 日
good"
Left 4 Dead 2,4,3,19,1,100.7,2018/6/28,"張貼於：2018 年 6 月 28 日
經典遊戲 不容錯過
最後要記得養成隨手關門的好習慣喔!!!"
Left 4 Dead 2,4,1,123,1,119.9,2018/6/26,"張貼於：2018 年 6 月 26 日
可以安裝模組的遊戲 最棒了!!"
Left 4 Dead 2,3,1,59,1,16.6,2018/6/26,"張貼於：2018 年 6 月 26 日
讚歐

MOD才4本體"
Left 4 Dead 2,2,1,9,1,33.1,2018/5/19,"張貼於：2018 年 5 月 19 日
good game"
Left 4 Dead 2,4,4,67,1,324.3,2018/5/13,"張貼於：2018 年 5 月 13 日
不多說了
希望3代能快點出來"
Left 4 Dead 2,2,0,43,1,161.3,2018/4/29,"張貼於：2018 年 4 月 29 日
當年買CD-key只是拿來消遣娛樂時間
如今因為這遊戲
有好與不好的回憶
我並不討厭
這第一個帶給我
有說
有笑
有淚
有傷
有痛
有苦
有歡
有喜
的遊戲
惡靈魂/求生魂沒有斷, 永遠都在"
Left 4 Dead 2,2,0,40,1,18.8,2018/4/28,"張貼於：2018 年 4 月 28 日
經典"
Left 4 Dead 2,2,1,149,1,653.7,2018/4/15,"張貼於：2018 年 4 月 15 日
一见钟情 吧 大概 可能 也许 不存在"
Left 4 Dead 2,2,0,41,1,54.9,2018/4/8,"張貼於：2018 年 4 月 8 日
非常好玩的一款遊戲適合朋友們一起玩~"
Left 4 Dead 2,2,0,13,1,11.4,2018/1/3,"張貼於：2018 年 1 月 3 日
this is good game and nice for mac book !"
Left 4 Dead 2,2,0,16,1,"2,051.4",2017/11/27,"張貼於：2017 年 11 月 27 日
免費獲得的產品

雖然是老遊戲，但是依然受許多人喜愛"
Left 4 Dead 2,2,0,26,1,174.9,2017/11/23,"張貼於：2017 年 11 月 23 日
刺激丶好玩"
Left 4 Dead 2,2,0,119,1,170.7,2017/11/27,"張貼於：2017 年 11 月 27 日
這款遊戲不用說大家也知道，非常經典的合作打殭屍遊戲，至今也有十年了，依舊很多人在玩，適合四人好友同樂，或是找人開個更多人的伺服器也不錯，超過三十種的武器讓你打到爽，善用各種路上撿到的道具逃出生天。

感染者
除了一般的感染者之外，還有比較不同的感染者，像是穿防彈衣的鎮暴警察、穿防火衣的殭屍或是藏在泥巴中的泥人等等，另外還有特殊感染者，俗稱「特感」，有吐膽汁的Boomer、會拉人的Smoker、到處跳的Hunter還有Boss級別的Tank等等，讓你在遊戲中不會感到無聊。

武器
遊戲中提供了很多種槍枝以及近戰武器供你選擇，槍枝有狙擊槍、步槍、衝鋒槍、霰彈槍等等，近戰武器則大同小異，有消防斧、球棒、警棍等等，有些揮的距離長，有些比較短，基本上都是在半路上能夠撿到，安全屋內也有，槍沒彈藥了？近戰拿起來揮吧！

道具
最常見的三個是燃燒瓶、土製鐵管炸彈及膽汁罐，其他的像是汽油罐、瓦斯桶、氧氣筒基本上都是會爆炸的東西，另外有時還會有雷射瞄準器、爆炸彈藥和燃燒彈藥可以用。除了這些之外還有醫療類的道具，常見的有醫療包、止痛藥和腎上腺素，腎上腺素讓你執行動作更快，還不錯用，而還有電擊器能夠復活陣亡的隊友。

模式
遊戲中有八種模式可以玩，最多人玩的就是戰役模式，簡單來說就是PVE的模式，玩家到達地圖最後並逃走就算成功；對抗模式則是PVP，分別扮演倖存者及特感，兩隊的玩家要遊玩地圖的每個章節，順帶一提，這也是唯一一個PVP的模式，特感要阻止倖存者到達安全屋，倖存者走的路程越長分數越多，而特感則是要造成傷害，到所有章節結束後，分數高的隊伍獲勝，而對抗模式會玩得比較久。主要介紹這兩個，其他的模式像是生存、突變、寫實都可以挑戰看看。

結語
遊戲中還有很多我沒有提到的等著你去發現，而這遊戲真的不錯玩，bug倒是少見，偶爾和朋友打幾場也滿好打發時間的，一場戰役打下來也至少半小時，不過這也要看難度，簡單的應該會更快，另外也希望這遊戲出三代啦，如果會的話...

Hope valve can count to three..."
